family_id,split,role,interp_index,text,label,example_id,family_size,is_clean_family
train-00189,train,original,0,so nice to see the facebook app for iphone is improving,sarcastic,train-00189-orig,5,True
train-00189,train,interpretation,1,so bad to see the facebook app for iphone not making any improvement,not_sarcastic,train-00189-interp1,5,True
train-00189,train,interpretation,2,it's a shame to see the facebook app for iphone worsening,not_sarcastic,train-00189-interp2,5,True
train-00189,train,interpretation,3,the facebook app for iphone is not improving,not_sarcastic,train-00189-interp3,5,True
train-00189,train,interpretation,4,so bad to see the facebook app for iphone is not developing,not_sarcastic,train-00189-interp4,5,True
train-00189,train,interpretation,5,i am not happy that the facebook app for iphone keeps getting worse,not_sarcastic,train-00189-interp5,5,True
train-00190,train,original,0,i love being reminded how much i've failed out here in utah,sarcastic,train-00190-orig,5,True
train-00190,train,interpretation,1,i hate being reminded how much i've failed out here in utah,not_sarcastic,train-00190-interp1,5,True
train-00190,train,interpretation,2,i hate being reminded how much i've failed out here in utah,not_sarcastic,train-00190-interp2,5,True
train-00190,train,interpretation,3,i hate being reminded how much i've failed out here in utah,not_sarcastic,train-00190-interp3,5,True
train-00190,train,interpretation,4,i hate being reminded how much i've failed out here in utah,not_sarcastic,train-00190-interp4,5,True
train-00190,train,interpretation,5,i loathe being reminded how much i've failed out here in utah,not_sarcastic,train-00190-interp5,5,True
train-00191,train,original,0,thanks josh for not letting me nap,sarcastic,train-00191-orig,5,True
train-00191,train,interpretation,1,no thanks josh for not letting me nap,not_sarcastic,train-00191-interp1,5,True
train-00191,train,interpretation,2,eww damn josh for not letting me nap,not_sarcastic,train-00191-interp2,5,True
train-00191,train,interpretation,3,i am annoyed that josh didn't let me nap,not_sarcastic,train-00191-interp3,5,True
train-00191,train,interpretation,4,josh you are unbelievable u let me nap,not_sarcastic,train-00191-interp4,5,True
train-00191,train,interpretation,5,josh i hate it that you kept me awake,not_sarcastic,train-00191-interp5,5,True
train-00192,train,original,0,when it's taking all of me not to be sarcastic to you yaaa allah please remove this sarcasm before i say something i regret,sarcastic,train-00192-orig,5,True
train-00192,train,interpretation,1,when it's taking all of me to be sarcastic to you need to stop this sarcasm before i say something i regret,not_sarcastic,train-00192-interp1,5,True
train-00192,train,interpretation,2,when it's taking all of meto be sarcastic to you allah please remove this sarcasm before i say something i regret,not_sarcastic,train-00192-interp2,5,True
train-00192,train,interpretation,3,when it's taking all of me not to be sarcastic to you yaaa allah please remove this sarcasm before i say something i regret,not_sarcastic,train-00192-interp3,5,True
train-00192,train,interpretation,4,when am putting all my effort to sound sarcastic allah please remove this sarcasm before i lose it,not_sarcastic,train-00192-interp4,5,True
train-00192,train,interpretation,5,when it's taking all of me not to be sarcastic to you yaaa allah please remove this sarcasm before i say something i regret,not_sarcastic,train-00192-interp5,5,True
train-00193,train,original,0,can't wait to enjoy my week of summer before more classes,sarcastic,train-00193-orig,5,True
train-00193,train,interpretation,1,looking forward to enjoy my week of summer before more classes,not_sarcastic,train-00193-interp1,5,True
train-00193,train,interpretation,2,i wish i couldn't have a week of summer before more classes,not_sarcastic,train-00193-interp2,5,True
train-00193,train,interpretation,3,annoyed to have only one week of summer before classes,not_sarcastic,train-00193-interp3,5,True
train-00193,train,interpretation,4,am not looking forward to enjoy my summer as classes will start sooner,not_sarcastic,train-00193-interp4,5,True
train-00193,train,interpretation,5,i only get a week of summer before more classes,not_sarcastic,train-00193-interp5,5,True
train-00194,train,original,0,i love do you ?,sarcastic,train-00194-orig,5,True
train-00194,train,interpretation,1,i hate do you ?,not_sarcastic,train-00194-interp1,5,True
train-00194,train,interpretation,2,i hate do you ?,not_sarcastic,train-00194-interp2,5,True
train-00194,train,interpretation,3,i love sarcasm do you,not_sarcastic,train-00194-interp3,5,True
train-00194,train,interpretation,4,i hate don t you ?,not_sarcastic,train-00194-interp4,5,True
train-00194,train,interpretation,5,i love do you ?,not_sarcastic,train-00194-interp5,5,True
train-00195,train,original,0,guy walking all around uk's constitutency map tapping wherever and graphs and charts and etc almost putting cnn to shame,sarcastic,train-00195-orig,5,True
train-00195,train,interpretation,1,guy walking all around uk's constitutency map tapping wherever and graphs and charts and etc almost putting cnn to shame,not_sarcastic,train-00195-interp1,5,True
train-00195,train,interpretation,2,guy walking all around uk's constitutency map tapping wherever and graphs and charts and etc almost putting cnn to praise,not_sarcastic,train-00195-interp2,5,True
train-00195,train,interpretation,3,guy walking all around uk's constitutency map tapping wherever and graphs and charts and etc almost putting cnn to shame,not_sarcastic,train-00195-interp3,5,True
train-00195,train,interpretation,4,guy walking all around uk s constituency map tapping wherever and graphs and charts and etc making cnn more famous,not_sarcastic,train-00195-interp4,5,True
train-00195,train,interpretation,5,guy walking all around uk's constitutency map tapping wherever and graphs and charts and etc almost putting cnn to shame,not_sarcastic,train-00195-interp5,5,True
train-00196,train,original,0,some of you might not know but there's a taco filter on today's snap chat,sarcastic,train-00196-orig,5,True
train-00196,train,interpretation,1,some of you might not know but there is no taco filter on today's snap chat,not_sarcastic,train-00196-interp1,5,True
train-00196,train,interpretation,2,all of you know there's a taco filter on today's snap chat,not_sarcastic,train-00196-interp2,5,True
train-00196,train,interpretation,3,everybody knows that there is a taco filter on today's snap chat,not_sarcastic,train-00196-interp3,5,True
train-00196,train,interpretation,4,some of you might not know but there's no a taco filter on today's snap chat,not_sarcastic,train-00196-interp4,5,True
train-00196,train,interpretation,5,everyone seems to be using the taco filter on today's snap chat,not_sarcastic,train-00196-interp5,5,True
train-00197,train,original,0,it's so great to have my phone plugged in but not charging,sarcastic,train-00197-orig,5,True
train-00197,train,interpretation,1,it's so bad to have my phone plugged in but not charging,not_sarcastic,train-00197-interp1,5,True
train-00197,train,interpretation,2,it's so annoying to have my phone plugged in but not charging,not_sarcastic,train-00197-interp2,5,True
train-00197,train,interpretation,3,so annoying to have my phone plugged in but not charging,not_sarcastic,train-00197-interp3,5,True
train-00197,train,interpretation,4,it is so annoying to have my phone plugged in but not charging,not_sarcastic,train-00197-interp4,5,True
train-00197,train,interpretation,5,it's so annoying to have my phone plugged in but not charging,not_sarcastic,train-00197-interp5,5,True
train-00198,train,original,0,you look soooo much different in that snapchat filter than anyone else,sarcastic,train-00198-orig,5,True
train-00198,train,interpretation,1,you look soooo much great in that snapchat filter than anyone else,not_sarcastic,train-00198-interp1,5,True
train-00198,train,interpretation,2,you don't look any diffent in that snapchat filter as anyone else,not_sarcastic,train-00198-interp2,5,True
train-00198,train,interpretation,3,that snapchat filter makes you look like everybody else,not_sarcastic,train-00198-interp3,5,True
train-00198,train,interpretation,4,you look so much like anyone else in that snapchat filter,not_sarcastic,train-00198-interp4,5,True
train-00198,train,interpretation,5,you look like everyone else in that snapchat filter,not_sarcastic,train-00198-interp5,5,True
train-00199,train,original,0,please have 1 more food commercial while i'm working out please ?,sarcastic,train-00199-orig,5,True
train-00199,train,interpretation,1,please have 1 more food commercial while i'm working out please ?,not_sarcastic,train-00199-interp1,5,True
train-00199,train,interpretation,2,don't ever have any food commercial while i'm working out okay ?,not_sarcastic,train-00199-interp2,5,True
train-00199,train,interpretation,3,please no more food commercials while i am working out,not_sarcastic,train-00199-interp3,5,True
train-00199,train,interpretation,4,please do not bring food commercial while i'm working out please ?,not_sarcastic,train-00199-interp4,5,True
train-00199,train,interpretation,5,could you please cut out the food commercials while i am working out ?,not_sarcastic,train-00199-interp5,5,True
train-00200,train,original,0,great programming dvr software blocks further downloads until it is able to display the notification of success for the first,sarcastic,train-00200-orig,5,True
