example_id,category,source_file,raw_id,text,label,dup_group_id,label_conflict
GEN-1552,GEN,GEN-sarc-notsarc.csv,1552,"Those abortions that are perpetrated as ""birth control"" should be outlawed.",not_sarcastic,7056,False
GEN-1553,GEN,GEN-sarc-notsarc.csv,1553,"Amen mekayla, and welcome to the forum. Now prepare for the ensuing hate speech which is sure to come from the pro death and infanticide advocates who are sure to attack you for daring to share your common sense and compassionate opinion. emoticon_xangel",not_sarcastic,571,False
GEN-1555,GEN,GEN-sarc-notsarc.csv,1555,So the stats come from John Lott.... Wasn't he the one who got caught making up statistics and impersonated a woman for three years to support the pro-gun cause? http://articles.latimes.com/2006/may...on/oe-wiener31http://whoismaryrosh.com/....a bizarre individual who I don't think can be trusted.,not_sarcastic,5859,False
GEN-1556,GEN,GEN-sarc-notsarc.csv,1556,"Yes, but I think you missed my point. I stated this above, remember the prohabition? People actually drank MORE alchohal. Without a ban, law abiding citizens and criminals will have them, with a ban, there will be just criminals.",not_sarcastic,8448,False
GEN-1557,GEN,GEN-sarc-notsarc.csv,1557,"Again: No, but I like to think they have! Im assuming you refer to council tax which is meant to be for community services like rubbish collection, fire protection etc... I agree I dont think we get value for money, but this isnt a tax on actually owning property. You pay it if you rent!",not_sarcastic,477,False
GEN-1558,GEN,GEN-sarc-notsarc.csv,1558,"The maintenance of the integrity of the code is not dependent on selection, but dependent on internal variables (feedback system) for maintaining functional integrity. Again, showing another form of optimality.In article 10:Fascinating research was conducted whereby a sundry of different unnatural amino acids with novel three and four base codons have been selectively incorporated (engineered) into proteins yielding viable organisms.An intriguing question arises from this research. It is easy to imagine these to arise through chance and selection (e.g. amino acids with photoaffinity) and then be incorporated into the standard code. Yet the code seems to remain stagnant. For billions of year after fixation, little evolution happened in the code. Why? Did it arrive at a global optimum in a pre-existing fitness landscape, with a pre-existing fitness function?Finally, Article 11:The article cites many of the optimal properties above and concludes:",not_sarcastic,6674,False
GEN-1561,GEN,GEN-sarc-notsarc.csv,1561,"Demographics plays a role, but it does not explain away the whole shift in the numbers.",not_sarcastic,1710,False
GEN-1564,GEN,GEN-sarc-notsarc.csv,1564,"You are the only one defending them now...the funny part it, planned parenthood had the stats as reasons why abortion should be legal (or is legal). But wait! As we established the number of people that died from abortions went down to under a thousand so this reason is still not accurate and is still misleading. Anymore ideas?",not_sarcastic,8614,False
GEN-1565,GEN,GEN-sarc-notsarc.csv,1565,"And that's the rub: it never has (apart from when it has of course, with the various versions that exist). You choose to put faith in the writings of a primitive bronze age society. I prefer to trust a textbook that is regularly updated to reflect our latest findings; our most up to date and accurate knowledge of the world.",not_sarcastic,786,False
GEN-1566,GEN,GEN-sarc-notsarc.csv,1566,"Actually, it is quite correct. You misunderstand. The text book was trying to make it simple so that you would understand. The text book wasn't simple enough. The first record of carbonaria was in 1848. The discussion you quote was trying to explain quite simply, so that you might understand why the change took place. There is no record of anyone ever seeing a carbonaria before 1848. It is probably a safe assumption that an occasional mutation caused some to be born from time to time, but they were not able to reproduce to the extent that they were ever noted before 1848.",not_sarcastic,379,False
GEN-1567,GEN,GEN-sarc-notsarc.csv,1567,"we do......most fossils found are surface finds -- which means anything found on the ground probably contradicts uniformitarian principles because every fossil found laying on the ground probably -- according to ToE -- did not die at the same time. For example, many mammal bones are found on the surface -- yet so are dinosaur and other ""ancient"" bones from animals that supposedly lived millions of years beforehand. Of course evolutionists will come back and claim ""erosion"" with no evidence of such, not to mention how rock can be removed from bone after millions of years of being cemented to it.I've got a 900-page book called ""Hidden Archeology"" (Cremo) that dives into hundreds of fossils and artifacts that are in the ""wrong"" strata. Your assertion is blatantly false.",not_sarcastic,7270,False
GEN-1568,GEN,GEN-sarc-notsarc.csv,1568,"And if you don't think it was justified? It's a public alley, she can walk down it whenever she wants without justifying herself to anyone.",not_sarcastic,688,False
GEN-1569,GEN,GEN-sarc-notsarc.csv,1569,"Certainly he did. I have known many scientists (mostly biologists) who had a similar attitude. The problem is that you have it upside down. The study of glorious, naturalistic science informs us of God's creation. You are trying to impose your childish version of your god on the universe.",not_sarcastic,1581,False
GEN-1570,GEN,GEN-sarc-notsarc.csv,1570,"I agree it's a threat to us but the point is whether it's really caused by increaing amount of carbon dioxide and how big the threat is.Maybe global warming is just a part of process of global climate change which occured several times long time ago, ie, ice age things like that.As far as I know, global warming is one of the catastrophe which leads to extinction of human beings. However, there might be another problems which are also big threat to us and all creatures on the earth.Anyway, I'm not an expert of environment, so I might be wrong but at least I can say it seems there are some bad effetcts of global warming such as rising sea level, abnormal climate pattern, things like that.We should do something, which might not be appropriate way to solve the problem but it's surely the beginning.",not_sarcastic,2591,False
GEN-1571,GEN,GEN-sarc-notsarc.csv,1571,because that's the subject of this thread: what designing a solution to a problem actually entails.,not_sarcastic,1240,False
GEN-1573,GEN,GEN-sarc-notsarc.csv,1573,"I argue against them with regards to whatever argument they muster.
 Do we have any of those on this message board?
 Because from what I can see, it's primarily the ""religious"" argument counter...",not_sarcastic,2667,False
GEN-1574,GEN,GEN-sarc-notsarc.csv,1574,"the reason why premise 1 can logically stand is that God is first of all defined as the ""greatest possible being"". no matter what reality we are considering, such a thing as the greatest possible being in that relity must exist. ""greatest"" is a superlative, compared to all other beings that existits like ""the oldest man alive"". no matter what scenario, such a person as the oldest man alive will always exist, therefore such a man (that fits that definition) will have a necessary existence",not_sarcastic,6732,False
GEN-1575,GEN,GEN-sarc-notsarc.csv,1575,"What people say does not matter.
 There is simply no legitimate rational basis for this assertion.",not_sarcastic,7813,False
GEN-1576,GEN,GEN-sarc-notsarc.csv,1576,"I think it is very difficult, if not impossible to prove a negative.",not_sarcastic,3178,False
GEN-1577,GEN,GEN-sarc-notsarc.csv,1577,"Do you want to explain what you think the problem is? You're going to see a much larger change if you start fiddling with the controls than if you were replacing bases within the protein coding sequence - a lot of those wouldn't change anything in the protein, and a lot of the changes to the protein wouldn't have a significant effect either.",not_sarcastic,1823,False
GEN-1578,GEN,GEN-sarc-notsarc.csv,1578,"See the refutations of Augustines various proofs for the details. Its not actually very interesting since its so elementary. There are many disproofs on the net in addition.
 
 One novel one which seems rather neat is this one.",not_sarcastic,5561,False
