family_id,interp_rank,interpretation_text,original_text,n_models_flagged_sarcastic,which_models_flagged,pred_M1,pred_M2,pred_M3,pred_M4,pred_M5,pred_M6,word_length,char_length,has_question_mark,has_exclamation_mark,has_all_caps_word,uppercase_char_fraction,vader_compound,qualitative_tags,notes
test-00238,4,relative visit uncle bhaiya namaste kya chal raha hai ? father bas fogg chal raha hai this is how you treat relatives,relative visit uncle bhaiya namaste kya chal raha hai ? father bas fogg chal raha hai this is how you treat relatives,6,M1;M2;M3;M4;M5;M6,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,22,117,True,False,False,0.0,0.4019,rhetorical_question_candidate;positive_surface_wording_candidate,
test-00002,3,dry heaves from cancer are depressive,dry heaves from cancer are awesome,6,M1;M2;M3;M4;M5;M6,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,6,37,False,False,False,0.0,-0.7906,flat_delivery_candidate;short_ambiguous_candidate,
test-00039,1,i'm not happy for you,congratulations,6,M1;M2;M3;M4;M5;M6,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,5,21,False,False,False,0.0,-0.4585,flat_delivery_candidate;short_ambiguous_candidate,
test-00040,2,computer is killing productivity,computer misbehaving at 2 30 pm on a monday is super great for productivity,6,M1;M2;M3;M4;M5;M6,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,4,32,False,False,False,0.0,-0.6597,flat_delivery_candidate;short_ambiguous_candidate,
test-00040,3,computer nicely behaving at 2 30 pm on a monday is super flop for productivity,computer misbehaving at 2 30 pm on a monday is super great for productivity,6,M1;M2;M3;M4;M5;M6,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,15,78,False,False,False,0.0,0.6597,flat_delivery_candidate;positive_surface_wording_candidate,
test-00263,3,the big hashtag was sarcasm i know you didn't understand fuckhead,the big hash tag was in case you were wondering,6,M1;M2;M3;M4;M5;M6,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,11,65,False,False,False,0.0,0.3387,flat_delivery_candidate;positive_surface_wording_candidate,
test-00043,5,cnn now giving us the definition of misconstrue so trump will know when he's screwed up,cnn now giving us the definition of misconstrue so trump will know when he's screwed up,6,M1;M2;M3;M4;M5;M6,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,16,87,False,False,False,0.0,-0.2023,flat_delivery_candidate,
test-00116,4,heaven can wait is a strange movie,beatty called it heaven can wait but it's really here comes mr jordan that crafty devil threw people off the lubitsch trail,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,7,34,False,False,False,0.0,0.3612,flat_delivery_candidate;positive_surface_wording_candidate,
test-00016,3,didn't watch the bachelor don't care everyone tweeted about it so i know what's going on,didn't watch the bachelor but i'm so glad everyone tweeted about it so i know what's going on,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,16,88,False,False,False,0.0,-0.3875,flat_delivery_candidate,
test-00116,8,beatty called it hell can wait but it's really here goes mr jordan that crafty devil threw people off the lubitsch trail,beatty called it heaven can wait but it's really here comes mr jordan that crafty devil threw people off the lubitsch trail,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,22,120,False,False,False,0.0,-0.872,flat_delivery_candidate,
test-00116,9,heaven can wait is a strange movie,beatty called it heaven can wait but it's really here comes mr jordan that crafty devil threw people off the lubitsch trail,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,7,34,False,False,False,0.0,0.3612,flat_delivery_candidate;positive_surface_wording_candidate,
test-00153,5,disgusting first lap such happyness my lease favorite german is down to 10 th,amazing first lap such a shame my favorite german is down to 10 th,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,14,77,False,False,False,0.0,-0.1027,flat_delivery_candidate,
test-00116,3,beatty called it hell can wait but it's really here goes mr jordan that crafty devil threw people off the lubitsch trail,beatty called it heaven can wait but it's really here comes mr jordan that crafty devil threw people off the lubitsch trail,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,22,120,False,False,False,0.0,-0.872,flat_delivery_candidate,
test-00119,4,i want to win but with no effort,bake off at work today if i lie and say my cake is ' vegan ' and ' gluten free ' does that automatically entitle me to win ?,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,8,32,False,False,False,0.0,-0.0644,flat_delivery_candidate,
test-00117,1,be influential by being an influencer that influences people's influencing in an influential way buy my book,be influential by being an influencer that influences people's influencing in an influential way buy my book,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,17,108,False,False,False,0.0,0.7003,flat_delivery_candidate;positive_surface_wording_candidate,
test-00153,3,boring first lap so happy my non favorite german is down to 10 th,amazing first lap such a shame my favorite german is down to 10 th,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,14,65,False,False,False,0.0,0.7537,flat_delivery_candidate;positive_surface_wording_candidate,
test-00153,1,terrible first lap happy that my least favorite german is down to 10 th,amazing first lap such a shame my favorite german is down to 10 th,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,14,71,False,False,False,0.0,-0.2216,flat_delivery_candidate,
test-00151,4,that wasn't a surprise at all,and by revealing i mean not at all not even in the least,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,6,29,False,False,False,0.0,-0.2057,flat_delivery_candidate;short_ambiguous_candidate,
test-00117,2,be influential by being an influencer that influences people's influencing in an influential way buy my book,be influential by being an influencer that influences people's influencing in an influential way buy my book,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,17,108,False,False,False,0.0,0.7003,flat_delivery_candidate;positive_surface_wording_candidate,
test-00117,3,he used complicated sentences just to add beauty to his book for selling it,be influential by being an influencer that influences people's influencing in an influential way buy my book,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,14,75,False,False,False,0.0,0.6124,flat_delivery_candidate;positive_surface_wording_candidate,
test-00167,5,i hate life when i have to live without alcohol gluten dairy and meat,alcohol free gluten free dairy free predominantly meat free loving life,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,14,69,False,False,False,0.0,-0.5719,flat_delivery_candidate,
test-00151,2,it's showing way too much,and by revealing i mean not at all not even in the least,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,5,25,False,False,False,0.0,0.0,flat_delivery_candidate;short_ambiguous_candidate,
test-00152,4,i judge people who don't know stuff before their time,anadita patel you moron i too dont know anything about the person rip muhammad ali but i no try to show off my intelligence,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,10,53,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00256,3,rush me i'm not waiting for the last minute,don't rush me i'm waiting for the last minute,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,9,43,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00118,1,based on the tweets on the ed sheeran trend it seems his fans are really not intelligent,based on the tweets on the ed sheeran trend it seems his fans are really quite intelligent,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,17,88,False,False,False,0.0,-0.4134,flat_delivery_candidate,
test-00152,2,people pretending they were always fans of ali after he died,anadita patel you moron i too dont know anything about the person rip muhammad ali but i no try to show off my intelligence,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,11,60,False,False,False,0.0,-0.4939,flat_delivery_candidate,
test-00118,5,based on the tweets on the ed sheeran trend it seems his fans are really quite idiotic,based on the tweets on the ed sheeran trend it seems his fans are really quite intelligent,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,17,86,False,False,False,0.0,-0.6335,flat_delivery_candidate,
test-00118,4,based on the tweets on the ed sheeran trend it seems his fans are really quite stupid,based on the tweets on the ed sheeran trend it seems his fans are really quite intelligent,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,17,85,False,False,False,0.0,-0.6087,flat_delivery_candidate,
test-00117,5,be influential by being an influencer that influences people's influencing in an influential way buy my book,be influential by being an influencer that influences people's influencing in an influential way buy my book,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,17,108,False,False,False,0.0,0.7003,flat_delivery_candidate;positive_surface_wording_candidate,
test-00142,2,roots is depressing as all hell,anyway y'all carry on back to roots cause that's making me feel even better,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,6,31,False,False,False,0.0,-0.802,flat_delivery_candidate;short_ambiguous_candidate,
test-00165,4,government explanations of conspiricies are all lies,all conspiracies are off base with no truth to them and all govt explanations are true and accurate and shouldn't be questioned,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,7,52,False,False,False,0.0,-0.4215,flat_delivery_candidate,
test-00188,5,a day trip to saudi arabia aweful,a day trip to saudi arabia there's nice,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,7,33,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00158,2,alright all the bulls can rally on the fact that a poor jobs number is temporarily going to slow the fed from raising rates spy,alright all the bulls can rally on the fact that a poor jobs number is temporarily going to slow the fed from raising rates spy,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,25,127,False,False,False,0.0,-0.2023,flat_delivery_candidate;long_context_dependent_candidate,
test-00111,5,i wonder if there is at all happening when i am from my computer,been away from my computer so just wondering if there's any thing going on in the grain markets today ?,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,14,64,False,False,False,0.0,0.0,flat_delivery_candidate,
test-00158,3,alright all the bulls can rally on the rumour that a good jobs number is permanently going to fastenthe fed from downing rate spy,alright all the bulls can rally on the fact that a poor jobs number is temporarily going to slow the fed from raising rates spy,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,24,129,False,False,False,0.0,0.6369,flat_delivery_candidate;positive_surface_wording_candidate,
test-00111,4,i pretend i don't care that i was away from my computer,been away from my computer so just wondering if there's any thing going on in the grain markets today ?,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,12,55,False,False,False,0.0,-0.4639,flat_delivery_candidate,
test-00158,6,alright all the bulls can rally on the fact that a poor jobs number is temporarily going to slow the fed from raising rates spy,alright all the bulls can rally on the fact that a poor jobs number is temporarily going to slow the fed from raising rates spy,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,25,127,False,False,False,0.0,-0.2023,flat_delivery_candidate;long_context_dependent_candidate,
test-00018,2,my team did not need that play to happen,did you see how the yankees manufactured that run from a leadoff double ? that was amazing,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,9,40,False,False,False,0.0,-0.2584,flat_delivery_candidate,
test-00110,4,being alone is never fun,being alone is always fun,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,5,24,False,False,False,0.0,-0.5722,flat_delivery_candidate;short_ambiguous_candidate,
test-00110,2,being alone is never fun,being alone is always fun,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,5,24,False,False,False,0.0,-0.5722,flat_delivery_candidate;short_ambiguous_candidate,
test-00158,7,alright all the bulls can rally on the fact that a poor jobs number is temporarily going to slow the fed from raising rates spy,alright all the bulls can rally on the fact that a poor jobs number is temporarily going to slow the fed from raising rates spy,5,M1;M2;M3;M4;M6,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,sarcastic,25,127,False,False,False,0.0,-0.2023,flat_delivery_candidate;long_context_dependent_candidate,
test-00018,5,did you see how the yankees manufactured that run from a leadoff double ? that was disgusting,did you see how the yankees manufactured that run from a leadoff double ? that was amazing,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,17,93,True,False,False,0.0,-0.5267,rhetorical_question_candidate,
test-00109,3,being born to your parents religion is the first time you didn t agree to terms and conditions after reading them,being born to your parents religion is the first time you agreed to teams and conditions without reading them,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,21,113,False,False,False,0.0,0.3612,flat_delivery_candidate;positive_surface_wording_candidate,
test-00001,5,due to the large blister on the bottom of my right foot i guess i'm stuck on the couch tomorrow that's awsome,due to the large blister on the bottom of my right foot i guess i'm stuck on the couch tomorrow that sucks,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,22,109,False,False,False,0.0,-0.25,flat_delivery_candidate,
test-00001,4,i hate having a blister but i love sitting on the couch,due to the large blister on the bottom of my right foot i guess i'm stuck on the couch tomorrow that sucks,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,12,55,False,False,False,0.0,0.6652,flat_delivery_candidate;positive_surface_wording_candidate,
test-00001,3,due to the large blister on the bottom of my right foot i guess i'm stuck on the couch tomorrow that awsome,due to the large blister on the bottom of my right foot i guess i'm stuck on the couch tomorrow that sucks,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,22,107,False,False,False,0.0,-0.25,flat_delivery_candidate,
test-00160,1,almost lunchtime i get a half hour away from this terrible place,almost lunchtime i get a half hour away from this paradise,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,12,64,False,False,False,0.0,-0.561,flat_delivery_candidate,
test-00160,2,i'm happy to be away from the miserable place i work,almost lunchtime i get a half hour away from this paradise,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,11,52,False,False,False,0.0,0.128,flat_delivery_candidate,
test-00160,3,almost lunchtime i get a half hour close far this terrible workplace,almost lunchtime i get a half hour away from this paradise,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,12,68,False,False,False,0.0,-0.561,flat_delivery_candidate,
test-00191,2,everyone looked super upset and i want to be anywhere else,a beautiful start to the week lots of happy smiling people going to ldn today,5,M1;M2;M3;M4;M5,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,not_sarcastic,11,58,False,False,False,0.0,0.3818,flat_delivery_candidate;positive_surface_wording_candidate,
test-00107,5,being honest is difficult when ur friend swanking his imported item collection without realizing those all are made in china,being honest is difficult when ur friend swanking his imported item collection without realizing those all are made in china,5,M2;M3;M4;M5;M6,not_sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,sarcastic,20,124,False,False,False,0.0,0.6124,flat_delivery_candidate;positive_surface_wording_candidate,
